web-scraper-order,web-scraper-start-url,category,category-href,sub-category,sub-category-href,product-link,product-link-href,name,price,description,img-src
1720549447-334,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Golf,https://www.nike.com/ca/w/mens-golf-shoes-23q9wznik1zy7ok,"<img alt=""Air Jordan I High G Men&#x27;s Golf Shoes"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/air-jordan-i-high-g-golf-shoes-D7mFQz/DQ0660-700,Air Jordan I High G,$245,"Feel unbeatable, from the tee box to the final putt. Inspired by one of the most iconic sneakers of all time, the Air Jordan 1 G is an instant classic on the course. With Air cushioning underfoot, a Wings logo on the heel and an integrated traction pattern to help you power through your swing, it delivers all the clubhouse cool of the original AJ1—plus everything you need to play 18 holes in comfort.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/211d4d31-22dc-4792-aafd-70a6d32a4fdf/air-jordan-i-high-g-golf-shoes-D7mFQz.png"
1720549449-335,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Golf,https://www.nike.com/ca/w/mens-golf-shoes-23q9wznik1zy7ok,"<img alt=""Nike Air Max 1 &#x27;86 OG G Men&#x27;s Golf Shoes"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/air-max-1-86-og-g-golf-shoes-8xpNmV/DV1403-010,Nike Air Max 1 '86 OG G,$147.99,"A streetwear legend hits the links in the Air Max 1 G. Featuring the 4-window design that lets you peak at the large Air unit underneath, this is on-course cool, confidence and comfort personified. It sports the vintage Air Max 1 details you love, like clean lines and unmistakable colours, and melds them with our game-changing golf technology, so you can play all day, all year round in a timeless fit.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/1960503a-6da0-4fbf-8862-056be27a74f3/air-max-1-86-og-g-golf-shoes-8xpNmV.png"
1720549450-335,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Golf,https://www.nike.com/ca/w/mens-golf-shoes-23q9wznik1zy7ok,"<img alt=""Nike Air Max 1 &#x27;86 OG G Men&#x27;s Golf Shoes"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/air-max-1-86-og-g-golf-shoes-8xpNmV/DV1403-010,Nike Air Max 1 '86 OG G,$147.99,"A streetwear legend hits the links in the Air Max 1 G. Featuring the 4-window design that lets you peak at the large Air unit underneath, this is on-course cool, confidence and comfort personified. It sports the vintage Air Max 1 details you love, like clean lines and unmistakable colours, and melds them with our game-changing golf technology, so you can play all day, all year round in a timeless fit.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/1960503a-6da0-4fbf-8862-056be27a74f3/air-max-1-86-og-g-golf-shoes-8xpNmV.png"
1720549452-336,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Golf,https://www.nike.com/ca/w/mens-golf-shoes-23q9wznik1zy7ok,"<img alt=""Nike Air Zoom Infinity Tour NRG Golf Shoes"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/air-zoom-infinity-tour-nrg-golf-shoes-jPLbXT/FN6846-100,Nike Air Zoom Infinity Tour NRG,$245,"We know the struggle can be real. This special-edition Infinity Tour is with you through every botched tee shot and double bogey. The breathable textile on the upper helps you stay cool and comfortable when you're wading through the tall grass. The tongue and collar lining have a super-soft terry cloth to give your foot a calming hug when you're in the bunker. And to top it off, the Sky Blue colour can soothe you while finding a way for success.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/deb4cfc3-94b9-496d-ba55-afeba0c7c336/air-zoom-infinity-tour-nrg-golf-shoes-jPLbXT.png"
1720549455-337,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Golf,https://www.nike.com/ca/w/mens-golf-shoes-23q9wznik1zy7ok,"<img alt=""Nike Infinity G NN Golf Shoes"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/infinity-g-nn-golf-shoes-FzTSxS/FN0555-100,Nike Infinity G NN,$100,"Give your on-course athleticism the full green light in the Infinity G NN. These shoes are perfect for today's game: sleek and fast. Its running-shoe inspired build can help you uncoil your backswing or uncork a chip from the rough to the green. Plus, a revamped outsole pattern is ideal for wet weather.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e5b1aa5d-f5ac-4e6a-98b0-d62b281d18f5/infinity-g-nn-golf-shoes-FzTSxS.png"
1720549457-338,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Golf,https://www.nike.com/ca/w/mens-golf-shoes-23q9wznik1zy7ok,"<img alt=""Nike Air Max 1 &#x27;86 OG G Men&#x27;s Golf Shoes"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/air-max-1-86-og-g-golf-shoes-KQcqMS/FN0697-100,Nike Air Max 1 '86 OG G,$210,"A streetwear legend hits the links in the Air Max 1 '86 OG G. Featuring the 4-window design that lets you peek at the Max Air unit underneath, this is on-course cool, confidence and comfort personified. It sports the vintage Air Max 1 details you love, like clean lines and unmistakable colours, and melds them with our game-changing golf technology, so you can play all day, all year round in a timeless fit.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a9e02dd4-062b-4625-8166-bb066f68bc14/air-max-1-86-og-g-golf-shoes-KQcqMS.png"
1720549458-338,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Golf,https://www.nike.com/ca/w/mens-golf-shoes-23q9wznik1zy7ok,"<img alt=""Nike Air Max 1 &#x27;86 OG G Men&#x27;s Golf Shoes"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/air-max-1-86-og-g-golf-shoes-KQcqMS/FN0697-100,Nike Air Max 1 '86 OG G,$210,"A streetwear legend hits the links in the Air Max 1 '86 OG G. Featuring the 4-window design that lets you peek at the Max Air unit underneath, this is on-course cool, confidence and comfort personified. It sports the vintage Air Max 1 details you love, like clean lines and unmistakable colours, and melds them with our game-changing golf technology, so you can play all day, all year round in a timeless fit.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a9e02dd4-062b-4625-8166-bb066f68bc14/air-max-1-86-og-g-golf-shoes-KQcqMS.png"
1720549460-339,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Golf,https://www.nike.com/ca/w/mens-golf-shoes-23q9wznik1zy7ok,"<img alt=""Air Jordan Mule Golf Shoes"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/air-jordan-mule-golf-shoes-DfhRjb/FJ1214-100,Air Jordan Mule,$145,"Slide into pre- and post-game paradise, whether you're sailing to the 19th hole after a career low or ramping up for the round ahead in the all-new Jordan 1 G Mule. It's easily accessible, eye-poppingly eccentric and complete with timeless Jordan ethos and comfort.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/25bad555-3132-4683-b6c3-3f9768009cd9/air-jordan-mule-golf-shoes-DfhRjb.png"
1720549462-340,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Golf,https://www.nike.com/ca/w/mens-golf-shoes-23q9wznik1zy7ok,"<img alt=""Jordan ADG 5 Golf Shoes"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/jordan-adg-5-golf-shoes-hZqSzf/FQ6642-101,Jordan ADG 5,$250,"The best find ways to improve. Hit the range for another bucket of balls. Push putts across the shaggy carpet or scoot something soft across the hardwood. The Jordan ADG 5 went back in the lab and came back better. Now there's more room in the forefoot and better traction all over the outsole. Plus, we added super-comfy Formula 23 foam, all with a fresh look.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/233279e7-b294-4c42-9b7b-ceab84508f08/jordan-adg-5-golf-shoes-hZqSzf.png"
1720549463-340,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Golf,https://www.nike.com/ca/w/mens-golf-shoes-23q9wznik1zy7ok,"<img alt=""Jordan ADG 5 Golf Shoes"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/jordan-adg-5-golf-shoes-hZqSzf/FQ6642-101,Jordan ADG 5,$250,"The best find ways to improve. Hit the range for another bucket of balls. Push putts across the shaggy carpet or scoot something soft across the hardwood. The Jordan ADG 5 went back in the lab and came back better. Now there's more room in the forefoot and better traction all over the outsole. Plus, we added super-comfy Formula 23 foam, all with a fresh look.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/233279e7-b294-4c42-9b7b-ceab84508f08/jordan-adg-5-golf-shoes-hZqSzf.png"
1720549465-341,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Golf,https://www.nike.com/ca/w/mens-golf-shoes-23q9wznik1zy7ok,"<img alt=""Nike Free Golf NN Golf Shoes"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/free-golf-nn-golf-shoes-Bf03Gm/FN0332-100,Nike Free Golf NN,$170,"A blast from the past, the Nike Free Golf uses some of our favourite running footwear technology to make it even more functional than before. It's our lowest-to-the-ground golf shoe, offering freedom when you're on the hoof or housing an approach shot from deep.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/948c0b85-c63b-4c28-b1ca-f791613011b9/free-golf-nn-golf-shoes-Bf03Gm.png"
1720549466-341,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Golf,https://www.nike.com/ca/w/mens-golf-shoes-23q9wznik1zy7ok,"<img alt=""Nike Free Golf NN Golf Shoes"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/free-golf-nn-golf-shoes-Bf03Gm/FN0332-100,Nike Free Golf NN,$170,"A blast from the past, the Nike Free Golf uses some of our favourite running footwear technology to make it even more functional than before. It's our lowest-to-the-ground golf shoe, offering freedom when you're on the hoof or housing an approach shot from deep.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/948c0b85-c63b-4c28-b1ca-f791613011b9/free-golf-nn-golf-shoes-Bf03Gm.png"
